"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
13,11,0,6,7,8,5,2,0,11,4,1,10,3,0,10,16,9,11,0,19,0,0,19,18,0,23,25,26,0,16,0,17,20,0,15,12,0,22,24,0,24,0,21,0,0,17,11,14,0,20,15,20,0,0,0,0,0,0,0,0
14,12,0,6,7,8,4,2,0,12,5,1,10,3,0,11,16,9,12,0,20,0,0,18,0,0,21,22,22,0,15,0,18,19,0,13,12,0,20,21,0,22,0,20,0,19,17,12,14,0,19,15,19,0,0,0,0,0,0,0,0
16,13,0,6,7,8,4,2,0,12,5,1,10,3,0,11,18,9,14,0,21,0,0,20,0,0,25,25,25,0,18,0,19,21,0,18,15,0,24,24,0,25,0,23,0,21,19,13,17,0,24,18,22,0,0,0,0,0,0,0,0
13,11,0,5,6,7,4,2,0,10,4,1,9,3,0,9,16,8,10,0,21,0,0,16,19,0,23,0,23,0,15,19,18,20,0,16,12,0,22,24,0,24,0,22,0,20,17,11,14,0,21,13,21,0,0,0,0,0,0,0,0
14,13,0,6,6,7,4,2,0,11,5,1,9,3,0,10,16,8,13,0,22,0,0,17,19,0,24,26,25,0,16,20,18,21,0,14,13,0,24,24,0,25,0,22,0,0,17,12,14,0,23,15,22,0,0,0,0,0,0,0,0
15,13,0,6,6,7,4,2,0,11,5,1,9,3,0,10,18,8,12,0,24,0,0,19,22,0,26,0,27,0,17,21,20,23,0,16,14,0,25,25,0,26,0,25,0,23,19,13,15,0,23,16,24,0,0,0,0,0,0,0,0
15,12,0,6,7,8,4,2,0,12,5,1,10,3,0,11,17,9,13,0,22,0,0,17,0,0,24,26,26,0,16,20,19,22,0,16,13,0,23,25,0,25,0,26,0,21,18,12,14,0,23,16,22,0,0,0,0,0,0,0,0
15,13,0,5,6,7,3,1,0,11,4,1,9,2,0,10,17,8,13,0,24,0,0,18,20,0,27,0,28,0,16,21,19,22,0,17,14,0,25,26,0,28,0,24,0,23,18,12,15,0,26,16,23,0,0,0,0,0,0,0,0
16,14,0,6,7,8,4,2,0,12,5,1,10,3,0,11,18,9,15,0,25,0,0,19,21,0,27,0,28,0,18,22,20,23,0,17,15,0,25,27,0,28,0,26,0,23,19,13,16,0,28,16,24,0,0,0,0,0,0,0,0
14,12,0,5,5,6,4,2,0,10,4,1,8,3,0,9,16,7,11,0,20,0,0,15,19,0,23,0,25,0,16,18,17,20,0,13,12,0,22,22,0,24,0,22,0,21,17,11,14,0,22,16,21,0,0,0,0,0,0,0,0
13,12,0,6,5,7,3,1,0,11,4,1,9,2,0,10,15,8,12,0,19,0,0,16,0,0,21,22,24,0,15,17,16,18,0,15,13,0,20,21,0,23,0,20,0,17,16,12,14,0,18,14,19,0,0,0,0,0,0,0,0
15,12,0,5,6,7,3,1,0,10,4,1,9,2,0,9,17,8,11,0,22,0,0,20,20,0,25,0,26,0,17,22,19,21,14,18,13,0,23,24,0,25,0,23,0,21,18,10,15,0,25,16,22,0,0,0,0,0,0,0,0
14,12,0,6,6,7,4,1,0,11,5,2,9,3,0,10,16,8,13,0,20,0,0,17,19,0,25,25,25,0,15,19,18,22,14,15,14,0,22,23,0,24,0,21,0,0,18,11,15,0,20,15,22,0,0,0,0,0,0,0,0
16,13,0,6,7,8,4,1,0,12,5,2,10,3,0,11,18,9,14,0,22,0,0,19,21,0,25,0,24,0,17,21,20,22,17,18,15,0,23,24,0,25,0,22,0,22,20,13,15,0,23,17,23,0,0,0,0,0,0,0,0
16,14,0,6,7,8,4,1,0,12,5,2,10,3,0,11,17,9,14,0,24,0,0,19,0,0,26,26,26,0,16,21,20,23,18,19,15,0,25,25,0,26,0,24,0,22,19,13,15,0,26,18,25,0,0,0,0,0,0,0,0
17,14,0,6,7,8,4,1,0,13,5,2,10,3,0,11,18,9,14,0,23,0,0,19,0,0,25,26,25,0,16,21,20,23,15,18,15,0,24,25,0,27,0,24,0,22,19,12,15,0,24,18,23,0,0,0,0,0,0,0,0
16,13,0,6,6,7,4,1,9,12,5,2,10,3,0,10,17,8,14,0,22,0,0,20,20,0,24,24,25,0,16,21,19,21,15,17,13,0,21,23,0,24,0,22,0,0,18,11,14,0,23,13,22,0,0,0,0,0,0,0,0
15,13,0,5,6,7,4,1,9,12,5,2,10,3,0,11,16,8,13,0,20,0,0,17,18,0,22,0,23,0,14,19,17,19,15,14,15,0,20,20,0,21,0,19,0,19,17,11,13,0,19,13,19,0,0,0,0,0,0,0,0
16,15,0,6,7,8,4,1,10,14,5,2,11,3,0,13,18,9,16,0,23,0,0,0,21,0,26,27,27,0,16,22,20,22,15,17,15,0,25,27,0,28,0,24,21,0,19,12,15,0,24,15,23,0,0,0,0,0,0,0,0
18,14,0,5,7,8,4,1,10,13,6,2,11,3,0,12,19,9,16,0,25,0,0,0,23,0,27,27,28,0,17,23,22,24,19,20,17,0,25,26,0,27,0,25,23,0,21,12,15,0,26,17,25,0,0,0,0,0,0,0,0
15,13,0,6,7,8,4,1,9,12,5,2,10,3,0,10,16,9,15,0,22,0,0,18,19,0,25,0,25,0,14,20,18,21,15,16,14,0,22,23,0,24,0,22,0,21,17,11,14,0,22,14,21,0,0,0,0,0,0,0,0
15,13,0,6,6,7,4,1,9,12,5,2,10,3,0,10,16,8,13,0,21,0,0,0,20,0,24,0,24,0,14,20,18,21,15,17,13,0,22,23,0,24,0,22,19,21,18,11,13,0,22,14,22,0,0,0,0,0,0,0,0
17,14,0,5,6,7,4,1,9,13,6,2,10,3,0,11,18,8,15,0,23,0,0,0,0,0,25,25,25,0,16,22,20,22,16,18,14,0,23,24,0,25,0,23,21,22,19,12,15,0,23,15,23,0,0,0,0,0,0,0,0
14,12,0,5,6,7,4,1,0,11,6,2,9,3,0,10,15,8,12,0,19,0,0,0,17,0,21,0,22,0,13,17,16,18,14,15,12,0,19,20,0,22,0,20,17,18,16,11,13,0,20,13,20,0,0,0,0,0,0,0,0
16,12,0,5,6,7,4,1,0,11,5,2,9,3,0,10,17,8,14,0,23,0,0,0,20,0,26,0,26,0,15,18,18,22,15,17,13,0,25,26,0,26,0,24,19,21,18,9,15,0,26,14,23,0,0,0,0,0,0,0,0
16,14,0,6,6,7,4,1,9,12,5,2,10,3,0,11,17,8,16,0,23,0,0,0,0,0,26,27,28,0,15,22,20,23,16,18,13,0,23,25,0,28,0,23,21,22,19,11,14,0,24,15,22,0,0,0,0,0,0,0,0
18,15,0,5,7,8,4,1,10,14,6,2,11,3,0,13,20,9,16,0,25,0,0,0,0,0,27,28,28,0,18,25,21,25,19,20,18,0,25,26,0,28,0,24,22,23,21,12,16,0,27,17,24,0,0,0,0,0,0,0,0
16,14,14,7,6,8,4,1,0,12,5,2,11,3,0,10,17,9,15,0,23,0,0,0,20,0,26,27,28,0,15,21,20,22,16,18,13,0,22,25,0,27,0,24,21,0,19,11,14,0,26,15,24,0,0,0,0,0,0,0,0
14,12,12,6,6,7,3,1,0,11,5,2,10,4,0,10,16,8,12,0,21,0,0,0,18,0,23,0,24,0,14,20,17,20,15,14,13,0,22,23,0,24,0,22,19,20,17,9,13,0,21,13,22,0,0,0,0,0,0,0,0
18,14,15,7,6,8,4,1,0,13,5,2,11,3,0,12,19,9,14,0,25,0,0,0,0,0,29,30,30,0,17,23,21,25,17,19,16,0,26,27,0,30,0,28,22,23,20,10,16,0,28,16,24,0,0,0,0,0,0,0,0
14,12,12,6,6,7,4,1,0,11,5,2,9,3,0,10,16,8,12,0,20,0,0,0,0,0,23,24,25,0,15,19,17,21,16,16,13,0,20,22,0,24,0,21,18,19,17,9,13,0,22,13,20,0,0,0,0,0,0,0,0
17,14,14,7,6,8,4,1,0,13,5,2,11,3,0,12,18,9,16,0,23,0,0,0,21,0,26,26,27,0,17,23,20,23,18,19,16,0,24,24,0,26,0,24,22,0,19,10,15,0,25,16,23,0,0,0,0,0,0,0,0
13,10,11,4,4,5,3,1,0,9,4,2,7,3,0,8,14,6,12,0,19,0,0,0,16,0,22,0,22,0,13,17,16,19,12,14,12,0,20,21,0,22,0,20,16,18,15,7,12,0,20,12,20,0,0,0,0,0,0,0,0
14,11,11,5,5,6,3,1,0,10,4,2,8,3,0,9,15,7,13,0,23,0,0,0,19,0,24,0,25,0,13,20,18,22,15,16,13,0,23,23,0,25,0,22,19,21,17,9,12,0,24,11,22,0,0,0,0,0,0,0,0
16,12,13,6,5,7,4,1,0,11,5,2,9,3,0,11,17,8,12,0,23,0,0,0,0,0,26,27,26,0,15,21,19,24,16,17,16,0,25,25,0,27,0,23,20,21,18,10,14,0,25,13,22,0,0,0,0,0,0,0,0
14,12,12,5,6,7,4,1,0,11,6,2,9,3,0,10,15,8,12,0,20,0,0,0,0,0,22,23,22,0,13,20,17,19,14,15,13,0,20,21,0,22,0,21,19,18,16,10,13,0,20,12,21,0,0,0,0,0,0,0,0
15,12,13,4,5,6,3,1,0,10,4,2,8,3,0,9,16,7,11,0,21,0,0,0,0,0,24,24,25,0,14,20,18,21,17,16,15,0,22,23,0,24,0,22,19,19,18,9,14,0,25,13,21,0,0,0,0,0,0,0,0
15,12,13,5,6,7,4,1,0,11,5,2,9,3,0,10,17,8,12,0,22,0,0,0,19,0,24,0,25,0,13,20,18,21,16,17,15,0,22,22,0,25,0,24,19,20,19,11,14,0,23,12,22,0,0,0,0,0,0,0,0
15,10,11,4,0,5,3,1,0,9,4,2,7,3,0,8,16,6,13,0,20,0,0,18,0,0,22,22,22,0,11,19,18,19,15,17,14,0,21,21,0,22,0,20,0,19,17,8,12,0,22,10,20,0,0,0,0,0,0,0,0
15,12,13,5,0,6,3,1,0,10,5,2,9,4,0,8,15,7,11,0,22,0,0,19,18,0,25,26,26,0,14,21,19,20,16,15,15,0,23,24,0,25,0,23,0,0,17,9,14,0,22,12,21,0,0,0,0,0,0,0,0
13,11,11,5,0,6,4,1,0,10,5,2,8,3,0,8,13,7,11,0,18,0,0,16,16,0,20,21,21,0,12,17,16,17,13,14,12,0,19,19,0,20,0,19,0,0,15,9,12,0,18,11,18,0,0,0,0,0,0,0,0
17,12,13,4,0,6,3,1,0,10,5,2,8,3,0,9,16,7,12,0,22,0,0,18,18,0,25,26,25,0,14,20,19,21,17,17,15,21,23,24,0,27,0,22,0,0,18,9,14,0,22,11,22,0,0,0,0,0,0,0,0
16,11,12,5,0,6,3,1,0,9,4,2,8,3,0,8,14,7,10,0,21,0,0,18,18,0,24,0,23,0,13,20,18,20,16,17,15,19,22,22,0,25,0,22,0,21,17,8,14,0,23,10,20,0,0,0,0,0,0,0,0
14,11,12,5,0,6,4,1,0,9,5,2,8,3,0,8,13,7,11,0,20,0,0,18,18,0,24,0,22,0,12,20,17,19,15,15,13,20,23,23,0,24,0,21,0,20,16,8,12,0,22,10,21,0,0,0,0,0,0,0,0
16,13,12,6,0,7,4,1,0,10,5,2,9,3,0,9,15,8,12,0,23,0,0,19,0,0,27,27,27,0,15,22,18,21,17,17,14,22,24,25,0,26,0,24,0,20,17,9,14,0,25,11,20,0,0,0,0,0,0,0,0
14,11,0,5,0,6,4,1,0,10,5,2,9,3,0,9,14,7,11,0,20,0,0,17,19,0,24,0,25,0,12,21,19,20,16,16,15,20,23,23,0,25,22,22,0,20,18,8,13,0,24,12,22,0,0,0,0,0,0,0,0
17,14,0,6,0,7,4,1,0,12,5,2,11,3,0,9,17,8,13,0,24,0,0,20,21,0,28,0,28,0,15,24,22,24,19,21,18,23,26,27,0,28,25,26,0,24,22,10,16,0,28,14,26,0,0,0,0,0,0,0,0
16,13,0,6,0,7,4,1,0,12,5,2,11,3,0,10,16,8,14,0,23,0,0,19,19,0,27,0,26,0,16,24,20,23,17,18,17,21,25,25,0,28,24,24,0,22,20,9,15,0,26,13,23,0,0,0,0,0,0,0,0
16,14,12,6,0,7,4,1,0,13,5,2,11,3,0,10,16,8,16,0,22,0,0,17,0,0,25,26,25,0,15,23,19,21,17,19,16,20,23,24,0,26,22,23,0,20,18,9,16,0,26,14,22,0,0,0,0,0,0,0,0
17,14,13,6,0,7,4,1,0,12,5,2,11,3,0,10,16,8,16,0,24,0,0,18,0,0,27,27,26,0,15,23,20,22,18,18,17,21,25,25,0,27,23,24,0,20,19,9,15,0,25,15,24,0,0,0,0,0,0,0,0
17,14,12,4,0,6,3,1,0,11,5,2,10,3,0,9,16,7,15,0,24,0,0,19,0,0,26,27,25,0,16,23,21,22,19,20,18,22,25,25,0,28,23,25,0,21,20,8,16,0,25,13,23,0,0,0,0,0,0,0,0
16,13,11,5,0,6,3,1,0,12,4,2,10,3,0,9,15,7,14,0,23,0,0,18,0,0,25,26,25,0,14,22,20,21,18,19,17,21,24,24,0,27,22,24,0,20,19,8,16,0,24,13,23,0,0,0,0,0,0,0,0
15,13,11,5,0,6,3,1,0,12,4,2,10,3,0,9,14,7,13,0,23,0,0,18,19,0,26,0,26,0,16,23,20,21,18,17,16,22,25,25,0,27,22,24,0,21,19,8,14,0,21,14,23,0,0,0,0,0,0,0,0
17,14,13,6,7,8,4,1,0,13,5,2,12,3,0,11,16,9,16,0,25,0,0,21,0,0,29,28,30,0,16,27,21,22,19,19,18,23,26,27,0,30,24,26,0,21,20,10,16,0,27,15,25,0,0,0,0,0,0,0,0
17,14,13,6,7,8,4,1,0,13,5,2,12,3,0,11,16,9,14,0,25,0,0,20,0,0,29,29,28,0,15,24,22,23,19,18,18,23,26,27,0,29,25,25,0,22,21,10,16,0,24,15,25,0,0,0,0,0,0,0,0
16,13,12,6,0,8,4,1,0,12,5,2,11,3,7,10,14,9,15,0,24,0,0,20,19,0,30,30,29,0,14,27,21,22,17,18,15,23,27,28,0,30,25,26,0,0,20,9,14,0,27,14,25,0,0,0,0,0,0,0,0
15,12,10,5,0,7,3,1,0,11,4,2,10,3,6,9,13,8,15,0,20,0,0,17,16,0,24,24,23,0,15,21,18,19,16,16,15,20,21,22,0,25,20,21,0,0,17,8,14,0,21,14,21,0,0,0,0,0,0,0,0
16,12,11,6,0,7,4,1,0,11,5,2,10,3,7,9,15,8,15,0,25,0,0,20,0,0,28,28,28,0,14,25,21,22,18,18,17,23,25,26,0,27,24,24,0,22,19,8,13,0,27,14,24,0,0,0,0,0,0,0,0
18,15,14,5,6,8,3,1,0,13,4,2,12,3,7,11,18,9,17,0,27,0,0,0,20,0,29,29,28,0,17,26,22,23,20,21,19,24,27,27,0,29,25,27,22,0,21,10,16,0,26,17,27,0,0,0,0,0,0,0,0
15,13,12,4,5,7,3,1,0,11,4,2,10,3,6,9,16,8,15,0,21,0,0,0,0,0,25,25,24,0,15,22,18,19,17,17,15,20,22,23,0,26,21,22,19,19,17,8,14,0,24,15,23,0,0,0,0,0,0,0,0
20,15,14,5,7,9,4,1,0,14,6,2,13,3,8,12,19,11,17,0,30,0,0,0,24,0,32,0,32,0,16,29,26,27,23,22,21,28,29,31,0,32,29,30,25,28,24,10,17,0,30,18,29,0,0,0,0,0,0,0,0
18,13,12,5,6,8,3,1,0,11,5,2,11,4,7,10,17,9,15,0,24,0,0,0,19,0,29,29,28,0,15,25,21,22,21,20,17,23,24,26,0,29,24,27,22,0,20,9,14,0,27,16,25,0,0,0,0,0,0,0,0
18,15,14,5,6,8,4,1,0,13,5,2,12,3,7,11,18,9,17,0,24,0,0,0,19,0,28,29,27,0,16,25,22,23,20,20,18,24,24,26,0,29,25,27,22,0,21,10,16,0,26,17,25,0,0,0,0,0,0,0,0
16,13,12,4,5,7,3,1,0,11,4,2,11,3,6,10,15,8,15,0,23,0,0,0,17,0,26,27,25,0,15,24,20,21,19,18,16,22,23,24,0,26,23,24,21,0,20,9,14,0,24,15,23,0,0,0,0,0,0,0,0
18,14,13,4,6,8,3,1,0,12,5,2,11,3,7,10,17,9,16,0,24,0,0,0,19,0,29,28,27,0,15,25,21,23,20,20,17,24,26,26,0,29,25,25,22,0,21,9,15,0,26,17,26,0,0,0,0,0,0,0,0
18,13,13,5,6,8,4,1,0,11,5,2,12,3,7,10,17,9,16,0,26,0,0,0,19,0,29,0,29,0,14,26,21,22,20,19,17,24,27,27,0,29,25,26,21,23,20,9,15,0,26,17,28,0,0,0,0,0,0,0,0
16,13,12,4,5,7,3,1,0,10,4,2,11,3,6,9,15,8,14,0,21,0,0,0,17,0,24,24,23,0,15,21,20,20,18,18,16,22,22,23,0,24,21,23,20,0,19,8,14,0,21,15,22,0,0,0,0,0,0,0,0
19,15,14,6,7,9,4,1,0,12,5,2,13,3,8,11,17,10,16,0,26,0,0,0,0,0,30,30,30,0,17,24,23,23,21,20,18,25,27,28,0,30,25,27,21,22,21,10,16,0,28,18,29,0,0,0,0,0,0,0,0
19,15,14,5,6,8,4,1,0,12,5,2,13,3,7,11,18,9,17,0,25,0,0,0,20,0,30,30,29,0,16,27,23,24,22,21,19,26,28,28,0,30,27,27,22,0,22,10,17,0,27,17,29,0,0,0,0,0,0,0,0
16,12,11,5,6,7,4,1,0,10,5,2,10,3,7,9,15,8,14,0,21,0,0,0,0,0,25,24,24,0,14,21,19,20,18,17,17,21,22,22,0,25,21,23,19,19,18,8,13,0,22,14,21,0,0,0,0,0,0,0,0
18,13,12,6,5,7,4,1,0,11,5,2,11,3,7,10,15,8,16,0,25,0,0,0,20,0,30,0,28,0,17,27,20,23,21,19,17,26,27,27,0,29,26,27,22,24,21,9,14,0,27,16,27,0,0,0,0,0,0,0,0
17,14,13,4,4,7,3,1,0,11,5,2,12,3,6,10,16,8,16,0,23,0,0,0,0,0,27,27,27,0,17,25,19,21,19,19,18,24,25,26,0,27,24,26,20,22,20,9,15,0,26,16,25,0,0,0,0,0,0,0,0
20,15,14,5,6,9,4,1,0,12,7,2,13,3,8,12,18,10,17,0,26,0,0,0,0,0,31,30,31,0,19,28,21,24,22,20,20,28,29,29,0,30,27,29,22,25,23,11,16,0,29,19,28,0,0,0,0,0,0,0,0
19,14,13,5,5,8,4,1,0,11,6,2,12,3,7,11,17,9,14,0,26,33,0,0,23,0,32,0,32,0,18,28,21,25,22,21,20,27,29,30,0,31,28,29,22,26,24,10,15,0,30,16,28,0,0,0,0,0,0,0,0
