"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","while_chg","do_chg","break_add","break_del","continue_del","switch_del","switch_chg","case_add","case_del","case_chg","default_add","default_del","return_add","return_del","try_add","try_del","try_chg","catch_add","catch_del","throw_add","throw_del","throw_chg","throws_add","throws_del","finally_add","final_add","final_del","static_add","static_del","synchronized_add","synchronized_del","synchronized_chg","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
0,2,0,1,0,4,0,12,0,16,5,10,13,11,7,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,20,0,0,0,0,0,21,0,0,19,0,9,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0
0,5,8,4,1,0,0,14,0,17,3,15,12,13,10,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,22,0,0,0,0,0,19,0,0,20,0,9,0,0,0,0,21,0,7,0,0,0,0,0,0,0,0,0
0,1,8,4,3,0,0,13,0,14,7,18,16,0,9,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,10,20,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,12,0,6,11,0,0,0,0,0,0,0,0
0,7,10,1,5,0,0,12,0,20,3,18,14,8,11,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,13,22,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,15,0,2,9,0,0,0,0,0,0,0,0
0,4,8,1,5,0,0,14,0,15,7,17,10,9,11,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,12,23,0,0,0,0,0,19,0,0,22,0,0,0,0,0,0,16,0,6,13,0,0,0,0,0,0,0,0
0,6,11,2,10,3,0,17,0,23,7,27,18,12,8,19,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,20,0,0,29,28,0,0,0,22,0,0,0,0,5,0,0,13,25,0,0,0,0,0,26,0,15,0,0,14,0,0,0,0,21,16,9,24,0,0,0,0,0,0,0,0
0,7,11,2,9,5,0,20,0,15,3,27,16,12,8,18,0,0,23,0,6,0,0,0,0,1,0,0,0,0,0,0,26,0,0,30,31,0,0,0,25,0,0,0,0,4,0,0,13,28,0,0,0,0,0,21,0,22,29,0,14,0,0,0,0,17,19,10,24,0,0,0,0,0,0,0,0
0,5,8,2,12,0,0,14,0,26,4,19,0,6,0,20,0,0,23,0,3,0,0,0,0,1,0,0,0,0,0,0,22,0,0,15,0,0,0,0,17,21,0,0,13,7,0,0,11,25,0,0,0,0,0,24,0,10,0,0,0,0,0,0,0,0,16,9,18,0,0,0,0,0,0,0,0
0,9,6,2,8,0,0,17,0,19,5,21,12,0,0,14,0,0,25,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,26,0,0,0,22,24,0,0,13,4,0,0,10,27,0,0,0,0,0,23,0,11,0,0,15,0,0,0,0,0,16,7,18,0,0,0,0,0,0,0,0
0,6,9,2,8,5,0,20,0,31,7,26,11,10,4,24,13,0,27,0,3,0,0,0,0,1,0,0,0,0,0,0,32,16,0,25,0,0,0,0,23,30,0,0,21,12,0,0,14,18,0,0,0,0,0,28,0,17,0,0,22,0,0,0,0,0,29,15,19,0,0,0,0,0,0,0,0
0,10,8,1,9,4,0,14,0,28,6,19,12,7,5,20,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,30,13,0,33,0,0,0,0,27,24,0,0,18,11,0,0,15,29,32,0,0,0,21,34,0,16,31,0,23,22,0,0,0,0,25,17,26,0,0,0,0,0,0,0,0
0,14,8,2,7,0,0,12,0,23,0,10,5,3,0,13,0,0,0,0,4,0,0,0,0,1,19,0,0,0,0,0,24,0,0,28,26,0,0,0,22,21,0,0,18,6,0,0,9,30,27,0,0,0,25,29,0,15,0,0,0,20,0,0,0,0,16,11,17,0,0,0,0,0,0,0,0
0,17,9,2,11,0,0,6,0,20,0,8,5,3,0,14,0,0,0,0,4,0,0,0,0,1,19,0,0,0,0,0,24,0,0,21,30,0,0,0,25,29,0,0,10,7,0,0,12,22,26,0,0,0,28,27,0,13,31,0,0,23,0,0,0,0,18,15,16,0,0,0,0,0,0,0,0
0,11,10,2,9,0,0,12,0,27,0,7,5,3,0,19,0,0,0,0,4,0,0,0,0,1,17,0,0,0,0,0,0,0,0,29,0,0,0,0,26,20,0,0,14,6,0,0,13,15,24.5,0,0,0,23,28,0,22,24.5,0,0,21,0,0,0,0,18,8,16,0,0,0,0,0,0,0,0
0,8,13,1,7,0,0,16,0,23,0,9,5,3,0,21,0,0,26.5,0,4,0,0,0,0,2,18,0,0,0,0,0,25,0,0,29,0,0,0,0,19,28,0,0,10,6,0,0,11,20,26.5,0,0,0,22,30,0,14,0,0,0,24,0,0,0,0,15,12,17,0,0,0,0,0,0,0,0
0,13,10,2,8,0,0,11,0,21,7,6,5,0,0,17,0,0,28,0,3,0,0,0,0,1,16,0,0,0,0,0,31,0,0,26,0,0,0,0,20,25,0,0,9,4,0,0,12,23,29.5,0,0,0,24,27,0,19,29.5,0,0,22,0,0,0,0,15,18,14,0,0,0,0,0,0,0,0
0,10,8,2,14,0,0,17,0,22,7,4,5,0,0,11,0,0,0,0,3,0,0,0,0,1,21,0,0,0,0,0,25,0,0,29,0,0,0,0,20,23,0,0,12,6,0,0,15,28,27,0,0,0,24,30,0,16,26,0,0,19,0,0,0,0,13,9,18,0,0,0,0,0,0,0,0
0,10,9,2,8,0,0,11,0,22,7,6,4,0,0,17,0,0,0,0,3,0,0,0,0,1,21,0,0,0,0,0,20,0,0,19,28,0,0,0,24,26,0,0,13,5,0,0,12,25,29,0,0,0,27,31,0,16,30,0,0,23,0,0,0,0,15,14,18,0,0,0,0,0,0,0,0
0,10,7,2,11,0,0,14,0,21,6,8,5,0,0,16,0,0,33,0,3,0,0,0,0,1,18,0,0,0,0,0,25,0,0,27,26,0,0,0,19,20,0,0,12,4,0,0,13,32,29,0,0,0,28,31,30,17,24,0,0,22,0,0,0,0,15,9,23,0,0,0,0,0,0,0,0
0,15,10,2,8,0,0,9,0,22,6,7,5,0,0,13,0,0,0,0,3,0,0,0,0,1,25,0,0,0,0,0,23,0,0,19,29,0,0,0,20,24,0,0,12,4,0,0,14,21,28,0,0,0,26,30,0,16,31,0,0,27,0,0,0,0,18,11,17,0,0,0,0,0,0,0,0
0,15,8,2,12,0,0,9,0,27,5,7,6,0,0,11,0,0,0,0,3,0,0,0,0,1,20,0,0,0,0,0,25,0,0,24,0,0,0,0,23,21,0,0,14,4,0,0,13,19,0,0,0,0,29,28,0,16,26,0,0,22,0,0,0,0,17,10,18,0,0,0,0,0,0,0,0
0,12,8,2,11,0,0,15,0,20,5,7,6,0,0,16,0,0,28,0,3,0,0,0,0,1,19,0,0,0,0,0,21,0,0,25,0,0,0,0,31,22,0,0,9,4,0,0,10,18,29,0,0,0,26,27,0,17,30,0,0,24,0,0,0,0,23,13,14,0,0,0,0,0,0,0,0
0,13,10,2,8,0,0,14,0,22,6,7,3,0,0,15,0,0,30.5,0,4,0,0,0,0,1,23,0,0,0,0,0,27,0,0,25,29,0,0,0,26,20,0,0,9,5,0,0,12,16,30.5,0,0,0,24,28,0,19,32,0,0,21,0,0,0,0,17,11,18,0,0,0,0,0,0,0,0
0,11,12,2,8,0,0,20,0,17,7,6,4,0,0,16,0,0,0,0,3,0,0,0,0,1,19,0,0,0,0,0,27,0,0,30,26,0,0,0,21,23,0,0,10,5,0,0,9,22,29,0,0,0,24,31,0,14,28,0,0,25,0,0,0,0,15,13,18,0,0,0,0,0,0,0,0
0,11,7,2,9,0,0,14,0,25,6,10,5,0,0,16,0,0,0,0,3,0,0,0,0,1,18,0,0,28,0,0,26,0,0,24,0,0,0,0,21,22,0,0,12,4,0,0,8,31,29,0,0,0,23,30,0,15,27,0,0,20,0,0,0,0,19,13,17,0,0,0,0,0,0,0,0
0,13,8,2,6,0,0,14,0,28,7,9,5,0,0,12,0,0,0,0,3,0,0,0,0,1,17,0,0,30,0,0,23,0,0,21,29,0,0,0,18,24,0,0,10,4,0,0,11,25,26,0,0,0,20,31,0,15,32,0,0,19,0,0,0,0,22,16,27,0,0,0,0,0,0,0,0
0,15,11,2,8,0,0,19,0,18,6,7,4,0,0,13,0,0,28,0,5,0,0,0,0,1,20,0,0,30,0,0,26,0,0,27,0,0,0,0,23,22,0,0,9,3,0,0,12,32,30,0,0,0,24,25,0,17,30,0,0,21,0,0,0,0,14,10,16,0,0,0,0,0,0,0,0
0,12,8,2,9,0,0,18,0,21,7,6,3,0,0,16,0,0,0,0,4,0,0,0,0,1,15,0,0,0,0,0,28,0,0,25,31,0,0,0,20,24,0,0,10,5,0,0,11,29,27,0,0,0,23,26,0,14,30,0,0,22,0,0,0,0,19,13,17,0,0,0,0,0,0,0,0
0,15,10,2,8,0,0,16,0,20,7,6,4,0,0,14,0,0,30,0,3,0,0,0,0,1,17,0,0,0,11,0,26,0,0,0,29,0,0,0,24,27,0,0,9,5,0,0,13,22,0,0,0,0,23,31,0,19,28,0,0,21,0,0,0,0,25,12,18,0,0,0,0,0,0,0,0
0,9,8,2,14,0,0,20,0,17,6,7,5,0,0,15,0,0,27,0,4,0,0,0,0,1,18,0,0,29,10,0,24,0,0,0,0,0,0,0,22,23,0,0,12,3,0,0,11,31,26,0,0,0,25,32,0,16,30,0,0,28,0,0,0,0,21,19,13,0,0,0,0,0,0,0,0
0,15,8,2,9,0,0,13,0,21,7,6,5,0,0,14,0,0,0,0,4,0,0,0,0,1,23,0,0,0,11,0,27,0,0,0,0,0,0,0,16,24,0,0,12,3,0,0,10,26,0,0,0,0,22,29,0,19,28,0,0,25,0,0,0,0,18,17,20,0,0,0,0,0,0,0,0
0,13,9,2,8,0,0,17,0,16,7,6,5,0,0,11,0,0,0,0,4,0,0,0,0,1,21,0,0,0,14,0,24,0,0,0,31,0,0,0,26,28,20,0,12,3,0,0,15,23,0,0,0,0,25,32,0,22,29,0,10,30,0,0,0,0,27,18,19,0,0,0,0,0,0,0,0
0,13,12,2,6,0,0,17,0,15,7,3,8,0,0,16,0,0,34,0,5,0,0,0,0,1,22,0,0,30,14,0,29,0,0,0,31,0,0,0,24,23,20,0,10,4,0,0,11,26,0,0,0,0,27,33,0,18,32,0,9,28,0,0,0,0,19,25,21,0,0,0,0,0,0,0,0
0,13,9,2,10,0,0,17,0,19,7,3,6,0,0,11,0,0,0,0,5,0,0,0,0,1,14,0,0,0,16,0,27,0,0,0,0,0,0,0,22,25,26,0,20,4,0,0,12,28,31,0,0,0,24,32,0,21,29,0,8,23,0,0,0,0,15,18,30,0,0,0,0,0,0,0,0
0,13,9,2,8,0,0,15,0,22,7,3,6,0,0,16,0,0,31,0,5,0,0,0,0,1,18,0,0,0,14,0,29,0,0,0,0,0,0,0,30,21,19,0,11,4,0,0,12,26,0,0,0,0,28,32,0,24,27,0,10,25,0,0,0,0,20,17,23,0,0,0,0,0,0,0,0
0,14,8,2,9,0,0,23,0,21,6,4,7,0,0,12,0,0,0,0,5,0,0,0,0,1,17,0,0,0,15,0,25,0,0,0,31.5,0,0,0,26,22,24,0,10,3,0,0,13,33,31.5,0,0,0,28,30,0,16,27,0,11,20,0,0,0,0,29,18,19,0,0,0,0,0,0,0,0
0,10,12,2,8,0,0,16,0,19,7,3,6,0,0,17,0,0,31,0,5,0,0,0,0,1,20,0,0,0,11,0,30,0,0,0,0,0,0,0,26,21,24,0,13,4,0,0,9,25,32,0,0,0,27,33,0,22,29,0,14,28,0,0,0,0,18,15,23,0,0,0,0,0,0,0,0
0,13,8,2,10,0,0,16,0,15,7,4,6,0,0,14,0,0,31.5,0,5,0,0,0,0,1,21,0,0,0,18,0,30,0,0,0,0,0,0,0,28,23,24,0,11,3,0,0,12,17,31.5,0,0,0,27,33,0,25,29,0,9,26,0,0,0,0,22,20,19,0,0,0,0,0,0,0,0
0,15,9,2,10,0,0,26,0,19,7,3,6,0,0,18,0,0,0,0,5,0,0,0,0,1,16,0,0,0,8,0,24,0,0,0,0,0,0,0,28,29,20,0,14,4,0,0,12,17,0,0,0,0,25,31,0,23,30,0,11,22,0,0,0,0,21,13,27,0,0,0,0,0,0,0,0
0,16,10,3,8,0,0,15,0,18,7,2,5,0,0,14,0,0,0,0,6,0,0,0,0,1,20,0,0,34,13,0,27,0,0,0,29,0,0,0,21,30,22,0,9,4,0,0,12,33,32,0,0,0,24,28,0,19,31,0,11,23,0,0,0,0,25,17,26,0,0,0,0,0,0,0,0
0,15,9,2,8,0,0,21,0,19,7,4,6,0,0,10,0,0,0,0,5,0,0,0,0,1,24,0,0,31.5,13,0,27,0,0,0,31.5,0,0,0,30,25,33,0,12,3,0,0,14,26,0,0,0,0,22,28,34,17,29,0,11,20,0,0,0,0,23,18,16,0,0,0,0,0,0,0,0
0,13,9,2,6,0,0,17,0,14,8,3,7,0,0,16,0,0,32,0,5,0,0,0,0,1,18,0,0,31,15,0,25,0,0,0,0,0,0,0,22,26,27,0,11,4,0,0,12,21,0,0,0,0,29,30,0,19,33,0,10,28,0,0,0,0,24,20,23,0,0,0,0,0,0,0,0
0,17,9,3,8,0,0,16,0,15,7,2,6,0,0,18,0,0,0,0,5,0,0,0,0,1,19,0,0,34,12,0,24,0,0,0,34,0,0,0,21,30,23,0,10,4,0,0,13,29,32,0,0,0,26,28,34,22,31,0,11,25,0,0,0,0,27,14,20,0,0,0,0,0,0,0,0
0,13,10,2,8,0,0,19,0,18,6,3,7,0,0,14,0,0,0,0,4,0,0,0,0,1,25,0,0,0,15,0,24,0,0,0,29,0,0,0,27,30,26,0,11,5,0,0,12,20,0,0,0,0,22,32,0,17,31,0,9,21,0,0,0,0,28,23,16,0,0,0,0,0,0,0,0
0,12,9,3,8,0,0,16,0,23,7,2,6,0,0,13,0,0,30.5,0,5,0,0,0,0,1,19,0,0,30.5,15,0,24,0,0,0,30.5,0,0,0,26,25,22,0,10,4,0,0,14,20,30.5,0,0,0,28,34,33,36,35,0,11,27,0,0,0,0,18,17,21,0,0,0,0,0,0,0,0
0,18,12,2,9,0,0,13,0,22,7,3,8,0,6,19,0,0,0,0,5,0,0,0,0,1,23,0,0,0,10,0,27,0,0,0,29,0,0,0,21,32,25,0,14,4,0,0,17,16,0,0,0,0,28,33,0,24,31,0,15,26,0,0,0,0,30,11,20,0,0,0,0,0,0,0,0
0,18,9,3,10,0,0,32,0,16,8,2,7,0,5,15,0,0,29,0,6,0,0,0,0,1,20,0,0,35,13,0,24,0,0,0,33.5,0,0,0,21,30,26,0,12,4,0,0,17,22,33.5,0,0,0,27,36,0,25,31,0,11,28,0,0,0,0,19,14,23,0,0,0,0,0,0,0,0
0,17,11,3,9,0,0,18,0,22,7,2,8,0,6,13,0,0,33,0,4,0,0,0,0,1,20,0,0,0,15,0,31,0,0,0,0,0,0,0,25,26,24,0,10,5,0,0,16,21,0,0,0,0,28,30,0,29,32,0,12,27,0,0,0,0,23,14,19,0,0,0,0,0,0,0,0
0,19,10,2,9,0,0,24,0,15,8,3,7,0,6,18,0,0,34,0,5,0,0,0,0,1,23,0,0,0,11,0,30,0,0,0,0,0,0,0,28,22,29,0,12,4,0,0,16,20,31,0,0,0,25,33,0,26,32,0,13,27,0,0,0,0,21,14,17,0,0,0,0,0,0,0,0
0,16,8,2,7,0,0,31,0,17,9,3,10,0,6,21,0,0,29,0,5,0,0,0,0,1,20,0,0,0,12,0,25,0,0,0,0,0,0,0,23,30,22,0,11,4,0,0,14,19,32,0,0,0,27,33,0,24,34,0,13,28,0,0,0,0,26,18,15,0,0,0,0,0,0,0,0
0,16,11,2,9,0,0,19,0,24,8,3,7,0,6,17,0,0,31,0,4,0,0,0,0,1,20,0,0,34,13,0,30,0,0,0,33,0,0,0,22,27,29,0,12,5,0,0,15,21,35,0,0,0,26,32,37,25,36,0,10,28,0,0,0,0,23,14,18,0,0,0,0,0,0,0,0
0,16,9,2,11,0,0,14,0,27,8,3,7,0,5,19,0,0,28,0,6,0,0,0,0,1,23,0,0,34,15,0,31,0,0,0,0,0,0,0,21,22,30,0,10,4,0,0,17,29,32,0,0,0,24,35,0,25,33,0,13,26,0,0,0,0,20,12,18,0,0,0,0,0,0,0,0
0,15,11,3,9,0,0,22,0,27,7,2,8,0,6,17,0,0,31,0,5,0,0,0,0,1,25,0,0,0,12,0,29,0,0,0,0,0,0,0,21,30,18,0,10,4,0,0,16,26,34,0,0,0,24,34,34,23,28,0,13,32,0,0,0,0,19,14,20,0,0,0,0,0,0,0,0
0,17,9,3,10,0,0,22,0,27,7,2,8,0,4,18,0,0,31,0,5,0,0,0,0,1,19,0,0,0,14,0,28,0,0,0,0,0,0,0,21,29,23,0,11,6,0,0,12,15,0,0,0,0,30,33,0,25,32,0,13,26,0,0,0,0,24,16,20,0,0,0,0,0,0,0,0
0,27,7,2,9,0,0,15,0,22,8,3,10,0,6,14,0,0,30,0,5,0,0,0,0,1,18,0,0,32,12,0,29,11,0,0,33.5,0,0,0,25,23,35,0,13,4,0,0,19,16,0,0,0,0,26,33.5,0,28,31,0,0,24,0,0,0,0,21,17,20,0,0,0,0,0,0,0,0
0,18,11,3,8,0,0,23,0,29,7,2,9,0,6,21,0,0,31,0,5,0,0,0,0,1,19,0,0,34,12,0,30,10,0,0,32,0,0,0,26,27,25,0,13,4,0,0,16,14,35,0,0,0,28,36,0,22,33,0,0,20,0,0,0,0,24,15,17,0,0,0,0,0,0,0,0
0,18,9,2,11,0,0,19,0,17,8,3,5,0,7,14,0,0,29,0,6,0,0,0,0,1,26,0,0,0,15,0,30,10,0,0,32,0,0,0,24,28,22,0,13,4,0,0,16,27,33,0,0,0,21,31,0,20,35,0,0,23,0,0,0,0,34,12,25,0,0,0,0,0,0,0,0
0,18,9,3,10,0,0,17,0,24,7,2,8,0,5,16,0,0,28,0,6,0,0,0,0,1,19,0,0,29,13,0,31,11,0,0,0,0,0,0,34,23,27,0,12,4,0,0,15,26,0,0,0,0,30,32,0,22,33,0,0,21,0,0,0,0,25,14,20,0,0,0,0,0,0,0,0
0,16,9,3,10,0,0,18,0,33,8,2,7,0,4,13,0,0,32,0,5,0,0,0,0,1,20,0,0,0,12,0,28,11,0,0,0,0,0,0,21,29,34,0,15,6,0,0,14,24,31,0,0,0,26,30,0,22,27,0,0,25,0,0,0,0,17,19,23,0,0,0,0,0,0,0,0
0,21,10,2,9,0,0,13,0,25,7,3,8,0,6,17,0,0,30,0,5,0,0,0,0,1,22,0,0,33.5,11,0,32,12,0,0,0,0,0,0,28,24,31,0,15,4,0,0,14,18,35,0,0,0,27,29,0,23,33.5,0,0,26,0,0,0,0,20,16,19,0,0,0,0,0,0,0,0
0,19,8,3,10,0,0,18,0,34,7,2,9,0,6,16,0,0,28,0,4,0,0,0,0,1,20,0,0,0,13,0,30,12,0,0,0,0,0,0,24,26,32,0,11,5,0,0,14,21,29,0,0,0,27,31,0,25,33,0,0,23,0,0,0,0,22,17,15,0,0,0,0,0,0,0,0
0,36,10,2,9,0,0,20,0,23,7,3,8,0,6,17,0,0,28,0,5,0,0,0,0,1,18,0,0,33.5,11,0,31,13,0,0,30,0,0,0,22,26,24,0,12,4,0,0,15,27,0,0,0,0,29,33.5,33.5,19,33.5,0,0,25,0,0,0,0,21,14,16,0,0,0,0,0,0,0,0
0,17,8,3,13,0,0,18,0,22,9,2,7,0,6,19,0,0,30,0,4,0,0,0,0,1,23,0,0,33,11,0,28,10,0,0,0,0,0,0,27,21,35,0,12,5,0,0,14,24,32,0,0,0,26,34,0,20,31,0,0,29,0,0,0,0,25,16,15,0,0,0,0,0,0,0,0
0,13,12,3,0,5,0,20,0,17,10,1,8,0,7,18,0,0,28,0,2,0,0,0,0,0,21,0,0,30.5,11,0,26,6,0,0,30.5,0,0,0,27,33,34,0,9,4,0,0,16,19,0,0,0,0,23,29,0,25,32,0,0,24,0,0,0,0,22,15,14,0,0,0,0,0,0,0,0
0,14,11,4,0,7,0,19,0,25,9,2,8,0,6,16,0,0,24,0,1,0,0,0,0,0,26,0,0,0,10,0,23,5,0,0,0,0,0,0,22,29,34,0,12,3,0,0,17,21,30.5,0,0,0,20,30.5,32,18,33,0,0,27,0,0,0,0,28,13,15,0,0,0,0,0,0,0,0
0,15,8,3,0,7,0,14,0,17,12,1,10,0,4,19,0,0,28,0,2,0,0,0,0,0,22,0,0,31,11,0,24,6,0,0,0,0,0,0,23,32,33,0,9,5,0,0,16,30,0,0,0,0,25,29,34,20,27,0,0,21,0,0,0,0,26,18,13,0,0,0,0,0,0,0,0
0,15,11,3,0,8,0,16,0,17,9,1,6,0,7,18,0,0,26,0,2,0,0,0,0,0,24,0,0,0,12,0,28,5,0,0,29,0,0,0,23,31,33,0,10,4,0,0,20,19,0,0,0,0,25,30,0,22,32,0,0,27,0,0,0,0,21,13,14,0,0,0,0,0,0,0,0
0,16,11,4,0,9,0,20,0,15,7,2,8,0,6,19,0,0,28,0,1,0,0,0,0,0,23,0,0,0,10,0,27,5,0,0,0,0,0,0,22,24,29,0,12,3,0,0,17,18,32,0,0,0,25,0,33,21,26,0,0,30,0,0,0,0,31,14,13,0,0,0,0,0,0,0,0
0,14,12,2,0,9,0,15,0,19,7,1,8,0,5,16,0,0,27,0,3,0,0,0,0,0,24,0,0,33,11,0,25,4,0,0,30,0,0,0,23,31,34,0,10,6,0,0,18,20,28,0,0,0,22,35,0,21,32,0,0,26,0,0,0,0,29,13,17,0,0,0,0,0,0,0,0
0,13,11,3,0,6,0,16,0,20,10,1,9,0,7,24,0,0,34,0,2,0,0,0,0,0,21,0,0,0,8,0,31,5,0,0,35,0,0,0,23,26,27,0,12,4,0,0,15,25,29,0,0,0,22,33,30,19,28,0,0,32,0,0,0,0,18,14,17,0,0,0,0,0,0,0,0
0,15,12,3,0,5,0,24,0,19,10,1,9,0,6,17,0,0,28,0,2,0,0,0,0,0,25,0,0,35,8,0,26,7,0,0,32,0,0,0,27,31,33,0,11,4,0,0,16,18,34,0,0,0,22,30,0,20,29,0,0,21,0,0,0,0,23,14,13,0,0,0,0,0,0,0,0
0,13,10,2,0,7,0,16,0,22,8,1,9,0,6,18,0,0,30,0,3,0,0,0,0,0,20,0,0,0,12,0,27.5,5,0,0,0,0,0,0,23,32,31,0,11,4,0,0,17,25,27.5,0,0,0,21,33,0,19,29,0,0,24,0,0,0,0,26,14,15,0,0,0,0,0,0,0,0
0,14,11,4,0,7,0,15,0,21,8,1,12,0,6,19,0,0,29,0,2,0,0,0,0,0,22,0,0,0,9,0,25,5,0,0,0,0,0,0,23,30,26,0,10,3,0,0,17,18,0,0,0,0,27,32,0,24,31,0,0,20,0,0,0,0,28,16,13,0,0,0,0,0,0,0,0
0,14,12,3,0,9,0,17,0,18,7,1,8,0,6,22,0,0,24,0,2,0,0,0,0,0,21,0,0,31.5,10,0,19,5,0,0,0,0,0,0,29,25,30,0,11,4,0,0,16,28,31.5,0,0,0,20,34,0,23,33,0,0,26,0,0,0,0,27,13,15,0,0,0,0,0,0,0,0
0,22,8,3,9,0,0,24,0,17,6,2,10,0,7,19,0,0,30,0,5,0,33,0,0,1,18,0,0,0,13,0,29,11,0,0,0,0,0,0,23,27,34,0,12,4,0,0,16,25,0,0,0,0,26,32,0,21,31,0,0,28,0,0,0,0,20,15,14,0,0,0,0,0,0,0,0
