"NS","ND","NF","Entropy","SOL","NTM","LA","LD","LT","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
19,12,11,2,6,8,5,4,0,13,1,5,16,3,7,14,10,9,25,0,21,27,0,0,22,0,27,27,16,0,3,24,18,17,24,23,6,27,26,27,0,27,27,21,23,0,15,12,20,0,27,6,24,0,0,0,0,0,0,0,0
16,10,11,1,5,7,4,3,0,11,1,4,13,2,6,11,9,8,20,0,17,22,0,0,18,0,22,22,12,0,3,18,15,14,19,18,5,22,20,21,0,22,21,18,18,0,12,11,16,0,21,5,19,0,0,0,0,0,0,0,0
17,13,12,1,7,9,4,3,0,13,1,5,15,2,8,14,11,10,24,0,20,28,0,0,21,0,28,28,16,0,3,20,18,16,23,22,6,27,24,25,0,28,27,20,21,0,14,13,19,0,26,6,23,0,0,0,0,0,0,0,0
15,9,10,1,6,7,4,3,0,10,1,5,12,1,6,10,8,8,20,0,16,23,0,0,0,0,24,24,12,0,2,17,14,13,18,19,7,24,21,23,0,24,24,13,17,18,11,9,16,0,22,6,19,0,0,0,0,0,0,0,0
17,12,13,2,8,9,6,4,0,13,1,5,15,4,9,14,11,10,17,0,17,17,0,0,17,0,17,0,16,0,3,17,17,16,17,17,9,17,17,17,0,17,17,17,17,17,14,14,17,0,17,7,17,0,0,0,0,0,0,0,0
19,13,13,2,7,9,4,4,0,13,1,5,17,3,8,15,11,10,23,0,20,25,0,0,21,0,26,26,16,0,4,21,19,18,22,21,9,26,24,25,0,26,26,19,22,0,12,14,19,0,25,6,22,0,0,0,0,0,0,0,0
17,14,14,1,8,10,5,4,0,14,1,6,15,2,9,14,13,12,23,0,18,25,0,0,20,0,26,0,15,0,3,19,17,16,22,21,11,25,24,25,0,26,25,14,20,21,14,14,18,0,25,7,20,0,0,0,0,0,0,0,0
19,14,13,2,9,10,6,5,0,15,1,7,16,3,10,15,12,11,25,0,21,27,0,0,0,0,29,29,13,0,4,20,18,17,23,22,10,28,25,26,0,29,27,17,22,22,14,15,20,0,26,8,24,0,0,0,0,0,0,0,0
18,14,12,2,8,10,5,3,0,14,1,6,13,3,9,15,12,11,24,0,20,27,0,0,21,0,28,28,15,0,4,23,18,17,22,22,10,28,24,25,0,28,27,16,23,0,16,14,19,0,26,7,23,0,0,0,0,0,0,0,0
19,14,11,2,6,8,3,3,0,15,1,4,13,2,7,17,12,10,24,0,20,25,0,0,21,0,25,0,17,0,3,20,19,18,21,23,9,25,24,25,0,25,25,19,21,22,17,16,19,0,25,5,22,0,0,0,0,0,0,0,0
17,13,12,1,8,10,5,4,0,15,1,6,14,3,9,16,12,11,22,0,20,25,0,0,0,0,26,26,16,0,2,21,18,18,21,23,8,26,24,25,0,26,25,18,21,21,15,15,19,0,25,7,21,0,0,0,0,0,0,0,0
16,12,11,2,7,9,4,3,0,13,1,5,12,2,8,13,12,10,22,0,20,24,0,0,21,0,25,25,16,0,3,21,18,17,21,22,7,25,23,24,0,25,25,17,22,0,15,14,19,0,24,6,21,0,0,0,0,0,0,0,0
17,12,10,2,6,8,4,3,0,14,1,5,11,2,7,16,13,9,22,0,19,25,0,0,20,0,25,0,16,0,3,19,18,17,20,22,7,25,23,24,0,25,25,17,21,21,13,15,18,0,25,6,21,0,0,0,0,0,0,0,0
16,14,10,1,7,6,4,3,0,14,1,5,11,2,8,15,6,9,22,0,20,24,0,0,18,0,24,24,16,0,3,20,17,16,20,22,8,24,23,20,0,24,24,20,21,0,14,13,12,0,19,6,21,0,0,0,0,0,0,0,0
15,13,10,2,7,6,4,3,0,13,1,5,11,2,8,14,6,9,22,0,20,24,24,0,18,0,24,0,14,0,3,19,17,16,20,23,9,24,24,21,0,24,24,24,21,18,13,12,13,0,19,8,21,0,0,0,0,0,0,0,0
15,13,10,3,7,6,4,3,0,13,1,5,11,2,8,14,6,9,22,0,18,23,23,0,17,0,23,0,13,0,3,18,16,16,18,21,8,23,23,19,0,23,23,16,20,17,12,12,13,0,18,6,19,0,0,0,0,0,0,0,0
15,12,10,2,7,6,4,3,0,12,1,5,11,2,8,14,6,9,23,0,19,25,25,0,0,0,25,25,13,0,3,21,17,16,20,23,8,25,24,22,0,25,25,18,22,19,12,12,12,0,20,6,21,0,0,0,0,0,0,0,0
17,15,11,1,7,6,4,2,0,15,1,5,12,2,8,16,7,10,25,0,25,28,28,0,0,0,28,28,17,0,3,21,19,18,22,26,9,28,27,23,0,28,28,27,24,20,15,13,14,0,21,7,22,0,0,0,0,0,0,0,0
19,17,13,2,9,8,6,5,0,17,1,7,14,4,10,18,8,12,28,0,24,30,30,0,0,0,30,30,18,0,3,23,21,20,26,28,11,30,29,25,0,30,30,21,27,22,17,15,16,24,23,9,27,0,0,0,0,0,0,0,0
15,12,10,1,6,5,3,2,0,14,1,4,11,2,7,14,5,9,16,0,16,16,16,0,0,0,16,16,15,0,2,16,16,16,16,16,8,16,16,16,0,16,16,16,16,16,13,12,13,16,16,6,16,0,0,0,0,0,0,0,0
17,14,11,2,7,6,4,3,0,14,1,5,12,2,8,16,6,10,23,0,20,25,26,0,0,0,27,27,18,0,3,21,19,18,22,23,9,26,24,21,0,27,26,20,22,20,15,13,14,20,20,7,23,0,0,0,0,0,0,0,0
16,14,11,2,7,6,4,3,0,14,1,5,11,2,8,15,7,10,22,0,20,23,23,0,0,0,23,23,15,0,3,18,17,17,21,22,9,23,23,22,0,23,23,17,20,18,15,13,12,19,18,8,22,0,0,0,0,0,0,0,0
17,14,12,1,8,7,5,3,0,15,1,6,12,2,9,16,8,11,24,0,22,27,29,0,0,0,29,29,18,0,4,22,19,18,22,25,10,29,26,25,0,29,28,18,23,20,16,13,13,21,21,7,24,0,0,0,0,0,0,0,0
17,15,12,2,8,7,5,3,0,16,1,6,13,4,9,17,8,11,25,0,22,28,28,0,0,0,28,28,18,0,4,20,19,18,23,25,10,28,27,26,0,28,28,19,24,20,16,14,15,21,21,8,23,0,0,0,0,0,0,0,0
15,14,10,2,7,6,5,3,0,14,1,5,11,3,8,15,6,9,23,0,21,25,26,0,0,0,27,27,15,0,4,23,18,17,22,23,8,26,24,23,0,27,26,16,23,19,14,12,13,20,19,7,23,0,0,0,0,0,0,0,0
15,14,11,1,7,6,4,2,0,15,1,5,12,3,8,16,6,10,21,0,20,24,26,0,0,0,26,26,16,0,2,20,17,17,20,23,9,26,24,22,0,26,25,17,21,18,14,13,14,19,19,6,21,0,0,0,0,0,0,0,0
16,13,11,2,8,6,5,4,0,13,1,5,11,3,9,15,6,10,24,0,19,26,27,0,0,0,27,27,15,0,4,19,17,16,21,23,10,27,25,24,27,27,26,15,23,18,13,12,14,20,19,7,22,0,0,0,0,0,0,0,0
18,15,13,2,9,8,5,4,0,15,1,6,13,3,10,17,7,12,26,0,23,29,29,0,0,0,29,29,18,0,2,22,21,20,24,25,11,29,28,27,29,29,29,19,24,22,16,14,16,22,22,9,25,0,0,0,0,0,0,0,0
14,12,10,2,7,6,4,3,0,13,1,5,10,3,8,14,6,9,22,0,20,24,26,0,0,0,26,26,13,26,3,20,16,15,20,23,8,26,24,23,26,26,25,15,22,17,11,11,12,19,18,6,21,0,0,0,0,0,0,0,0
19,16,14,3,10,8,6,5,0,17,1,7,15,2,11,19,9,13,22,0,22,22,22,0,0,0,22,22,20,22,4,22,22,21,22,22,12,22,22,22,22,22,22,22,22,22,18,16,16,22,22,9,22,0,0,0,0,0,0,0,0
20,17,13,2,9,8,6,4,0,18,1,6,14,5,10,19,7,12,26,0,26,29,29,0,0,0,29,29,21,29,3,24,21,21,25,26,11,29,29,28,29,29,29,26,27,22,18,16,15,24,23,7,25,0,0,0,0,0,0,0,0
17,15,13,2,9,8,6,5,0,15,1,7,13,4,10,16,8,12,25,0,24,27,27,0,0,0,27,27,18,27,3,21,19,18,22,25,11,27,26,25,27,27,27,22,23,20,15,14,15,21,21,9,23,0,0,0,0,0,0,0,0
16,14,12,2,8,7,6,4,0,14,1,6,12,3,9,15,8,11,24,0,25,27,27,0,0,0,27,27,15,27,5,20,18,17,22,24,10,27,26,25,27,27,27,19,23,19,14,13,13,21,21,9,23,0,0,0,0,0,0,0,0
17,14,12,2,9,7,6,4,0,15,1,5,12,3,10,16,8,11,23,0,22,24,24,0,0,0,24,24,17,24,3,20,18,17,21,22,11,24,24,22,24,24,24,19,21,19,13,13,13,20,19,9,22,0,0,0,0,0,0,0,0
14,12,10,2,7,6,4,3,0,12,1,4,10,3,8,13,5,9,20,0,20,22,23,0,0,0,24,24,13,24,2,20,15,15,19,20,8,24,21,20,24,24,22,15,20,16,13,11,11,18,17,7,20,0,0,0,0,0,0,0,0
16,14,12,2,8,7,4,3,0,14,1,5,12,3,9,16,6,11,23,0,22,25,26,0,0,0,26,26,15,25,2,20,17,17,21,23,10,26,24,23,26,26,25,17,22,18,14,13,14,18,19,7,21,0,0,0,0,0,0,0,0
14,13,11,2,7,6,4,3,0,13,1,5,11,3,8,14,6,10,21,0,21,24,25,0,0,0,25,25,14,25,2,19,15,15,20,22,9,25,23,22,25,25,25,15,21,16,13,12,13,18,17,8,21,0,0,0,0,0,0,0,0
16,14,11,2,7,6,4,3,0,14,1,5,12,3,8,16,6,10,25,0,24,27,28,0,0,0,28,28,16,28,2,22,18,17,23,24,9,28,26,24,28,28,27,17,24,19,15,13,14,21,20,7,23,0,0,0,0,0,0,0,0
17,15,12,2,8,7,5,3,0,15,1,5,13,3,9,16,6,11,25,0,25,27,27,0,0,0,27,27,18,27,4,22,19,18,22,24,10,27,26,25,27,27,27,18,24,20,16,14,14,21,21,6,23,0,0,0,0,0,0,0,0
16,14,11,1,7,6,3,2,0,14,1,4,12,2,8,15,5,10,23,0,22,28,28,0,0,0,28,28,16,28,1,18,17,17,21,25,9,28,26,24,28,28,27,16,22,18,14,13,14,20,19,7,24,0,0,0,0,0,0,0,0
17,15,13,2,8,7,5,4,0,14,1,6,12,3,9,16,8,11,18,0,18,18,18,0,0,0,18,18,17,18,3,18,18,18,18,18,10,18,18,18,18,18,18,18,18,18,16,14,14,18,18,8,18,0,0,0,0,0,0,0,0
16,14,11,1,7,6,4,4,0,12,1,5,10,3,8,15,7,10,24,0,23,26,26,0,0,0,26,26,17,26,2,21,18,18,21,22,9,26,25,23,26,26,26,17,23,19,14,12,13,20,20,7,22,0,0,0,0,0,0,0,0
18,16,12,2,7,6,4,3,0,13,1,5,11,3,8,17,7,11,25,0,25,27,27,0,0,0,27,27,17,27,3,23,19,18,23,23,10,27,26,24,27,27,27,18,24,20,16,14,15,22,21,9,24,0,0,0,0,0,0,0,0
17,15,12,2,8,6,4,3,0,13,1,5,10,4,8,16,7,11,23,0,23,25,26,0,0,0,26,26,16,26,2,20,19,18,21,22,9,26,24,22,26,26,26,20,23,20,16,14,14,20,20,7,21,0,0,0,0,0,0,0,0
14,13,10,2,7,6,4,2,0,11,1,5,9,4,7,14,7,9,22,0,22,24,26,0,0,0,27,27,14,26,3,17,16,15,19,20,8,27,23,21,25,25,24,16,20,17,13,12,13,18,17,7,19,0,0,0,0,0,0,0,0
16,12,10,2,6,6,4,3,0,13,1,4,9,2,7,15,5,9,25,0,23,27,28,0,0,0,28,28,11,28,3,21,18,17,22,25,8,28,26,24,28,28,27,20,24,20,14,12,13,20,19,7,23,0,0,0,0,0,0,0,0
16,13,12,2,6,5,4,3,0,14,1,4,11,3,7,15,6,10,24,0,23,26,26,0,0,0,26,26,15,26,2,18,17,17,21,24,9,26,25,24,26,26,26,16,23,18,13,13,13,20,19,8,22,0,0,0,0,0,0,0,0
15,13,10,2,6,5,4,3,0,11,1,4,9,3,7,14,6,8,22,0,22,23,23,0,0,0,23,23,14,23,3,20,17,16,20,22,8,23,23,21,23,23,23,16,22,19,14,12,11,19,18,6,21,0,0,0,0,0,0,0,0
15,13,10,2,6,5,4,3,0,12,1,4,9,3,7,15,6,9,24,0,23,27,27,0,0,0,27,27,15,27,3,25,17,16,21,23,8,27,26,23,27,27,27,15,25,19,14,13,11,20,18,7,22,0,0,0,0,0,0,0,0
11,10,9,1,5,5,4,2,0,10,1,3,8,2,6,11,5,8,17,0,16,21,22,0,0,0,22,22,10,22,2,13,13,12,15,18,7,22,19,17,22,20,20,14,16,14,10,10,10,14,14,6,15,0,0,0,0,0,0,0,0
16,12,11,1,5,4,0,3,0,12,2,3,10,3,4,15,6,9,23,0,22,25,27,0,0,0,27,27,16,27,3,17,17,16,22,22,8,27,24,22,27,27,26,21,23,18,13,13,14,20,19,7,21,0,0,0,0,0,0,0,0
18,14,13,1,7,6,0,3,0,15,1,5,12,2,6,16,8,11,24,0,23,28,28,0,0,0,29,29,17,27,4,21,20,19,22,24,10,29,25,23,27,27,26,19,24,21,16,16,17,21,21,9,22,0,0,0,0,0,0,0,0
15,12,10,1,5,4,0,3,0,11,1,3,9,2,4,14,6,8,22,0,20,25,26,0,0,0,26,26,14,26,3,19,16,16,19,21,7,26,24,21,26,26,25,16,23,19,12,12,13,18,17,7,19,0,0,0,0,0,0,0,0
15,12,11,1,6,5,0,3,0,11,1,3,10,2,5,13,7,9,21,0,22,23,23,0,0,0,23,23,15,23,4,17,17,16,19,21,8,23,22,21,23,23,23,16,21,19,13,13,14,18,19,8,20,0,0,0,0,0,0,0,0
17,14,12,1,8,7,0,3,0,13,1,4,11,2,6,15,9,10,24,0,24,26,28,0,0,0,28,28,16,28,5,18,19,18,22,24,9,28,25,23,28,28,27,20,23,22,15,15,15,21,20,9,23,0,0,0,0,0,0,0,0
17,13,11,1,7,5,0,3,0,12,1,4,10,2,6,16,8,10,23,0,24,26,27,0,0,0,27,27,17,27,4,18,19,18,21,23,9,27,25,23,27,27,27,20,22,20,14,14,15,20,20,9,22,0,0,0,0,0,0,0,0
16,14,12,1,7,7,0,3,0,13,1,4,11,2,6,15,7,10,19,0,18,22,22,0,0,0,23,23,15,23,5,17,17,17,18,18,9,23,20,18,22,23,21,18,18,18,14,15,15,18,18,8,18,0,0,0,0,0,0,0,0
15,12,11,1,7,6,0,3,0,12,2,4,11,3,6,14,7,10,21,0,21,24,25,0,0,0,24,25,15,25,5,17,16,16,19,22,9,25,23,21,25,24,24,17,23,18,14,13,13,17,18,8,20,0,0,0,0,0,0,0,0
17,14,13,2,8,7,0,4,0,14,1,5,13,3,7,16,9,12,25,0,24,27,27,0,0,0,27,27,17,27,6,19,19,18,23,24,11,27,26,24,27,27,27,23,24,22,15,15,15,20,21,10,23,0,0,0,0,0,0,0,0
17,14,12,1,7,6,0,3,0,14,1,3,13,2,5,16,8,11,23,0,23,25,26,0,0,0,26,26,16,26,4,23,19,18,22,23,10,26,24,23,26,26,25,21,24,20,16,15,16,21,21,9,22,0,0,0,0,0,0,0,0
14,11,10,2,6,5,4,2,0,12,1,3,10,3,7,13,7,9,21,24,20,24,24,0,0,0,24,24,16,24,4,18,16,15,19,21,8,24,22,21,24,24,23,16,21,17,13,12,12,18,17,6,19,0,0,0,0,0,0,0,0
18,15,13,2,8,7,6,4,0,14,1,4,13,3,9,17,7,12,26,28,25,28,28,0,0,0,28,28,17,28,5,22,20,19,23,24,11,28,27,25,28,28,28,21,26,21,16,16,15,22,21,10,23,0,0,0,0,0,0,0,0
17,14,11,2,7,6,5,3,0,12,1,4,11,3,8,16,8,10,24,26,24,26,26,0,0,0,26,26,17,26,4,20,19,18,21,23,9,26,25,22,26,26,26,19,23,20,14,15,13,20,20,7,21,0,0,0,0,0,0,0,0
15,11,10,1,6,4,0,3,0,11,1,2,10,2,5,13,6,9,21,23,20,23,23,0,0,0,23,23,14,23,3,18,16,15,19,20,8,23,22,20,23,23,23,15,21,18,13,12,14,18,17,7,18,0,0,0,0,0,0,0,0
11,12,10,1,5,4,0,1,0,11,1,2,9,3,4,12,6,8,20,22,19,22,22,0,0,0,22,22,12,22,3,14,14,15,17,20,7,22,21,18,22,22,22,13,20,16,12,12,13,16,16,6,16,0,0,0,0,0,0,0,0
13,16,12,2,6,5,0,3,0,14,1,3,11,3,6,15,7,10,22,24,21,24,24,0,0,0,24,24,16,24,4,19,18,19,20,21,9,24,23,21,24,24,24,18,22,19,16,14,17,19,19,8,19,0,0,0,0,0,0,0,0
13,14,12,1,7,6,0,2,0,13,1,3,11,4,7,14,8,11,24,26,21,26,26,0,0,0,26,26,14,26,5,16,16,17,20,23,10,26,25,22,26,26,26,15,23,19,14,13,15,18,17,9,18,0,0,0,0,0,0,0,0
12,13,11,1,6,5,0,2,0,12,1,1,11,3,7,12,8,10,20,25,20,22,25,0,0,0,25,25,12,25,4,20,15,16,18,20,9,25,21,19,24,24,23,14,21,17,13,12,14,16,15,8,16,0,0,0,0,0,0,0,0
13,14,12,2,8,6,0,3,0,13,1,4,11,5,7,13,9,10,22,25,22,25,25,0,0,0,25,25,13,25,5,15,16,18,19,22,10,25,23,21,25,25,24,15,20,20,14,13,15,17,17,9,18,0,0,0,0,0,0,0,0
12,15,11,1,6,5,0,1,0,13,1,2,11,3,5,15,7,10,25,28,24,28,28,0,0,0,28,28,17,28,4,21,18,21,22,25,9,28,27,23,28,28,28,18,26,21,16,14,17,20,19,8,21,0,0,0,0,0,0,0,0
"x"
"SOL",2.20111731843575
"NDEV",2.59776536312849
"Entropy",2.63687150837989
"externalCall_add",3.24022346368715
"REXP",3.33707865168539
"AGE",3.4413407821229
"LT",4.45652173913043
"switch_del",5.6927374301676
"LA",6.47204968944099
"LD",6.92307692307692
"Complexity",6.9646017699115
"NTM",8.66666666666667
"if_chg",8.91620111731844
"for_chg",9
"if_del",9.37988826815642
"expVariable_add",10.5586592178771
"NF",10.9259259259259
"try_chg",11.2960893854749
"FN",11.731843575419
"if_add",12.0055865921788
"EXP",12.0280898876404
"loop_chg",12.3832335329341
"ND",13.0670391061453
"for_add",14.2413793103448
"continue_del",14.538961038961
"NS",15
"expVariable_del",15.0837988826816
"return_add",15.8932584269663
"return_del",16.1620111731844
"synchronized_add",17.6894409937888
"switch_chg",17.8775510204082
"expParameter_add",18.4109589041096
"else_add",18.7116564417178
"loop_del",19.0625
"for_del",19.2461538461538
"try_add",19.4
"loop_add",19.5983606557377
"externalCall_del",20.0632911392405
"try_del",20.0782122905028
"expParameter_del",20.4692737430168
"elseif_add",20.5530726256983
"throw_add",21.3313953488372
"throw_del",21.4733727810651
"throws_add",22.9720670391061
"while_add",23.2574850299401
"while_del",23.5789473684211
"final_add",24.3636363636364
"catch_add",24.7961165048544
"else_del",24.8732394366197
"elseif_del",25.1
"switch_add",25.5
"else_chg",25.5535714285714
"throw_chg",25.5681818181818
