"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","while_chg","do_chg","break_add","break_del","continue_del","switch_del","switch_chg","case_add","case_del","case_chg","default_add","default_del","return_add","return_del","try_add","try_del","try_chg","catch_add","catch_del","throw_add","throw_del","throw_chg","throws_add","throws_del","finally_add","final_add","final_del","static_add","static_del","synchronized_add","synchronized_del","synchronized_chg","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
0,18,0,3,0,2,0,11,0,12,7,4,9,6,5,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,13,0,0,0,0,0,8,23,0,22,0,14,16,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0
0,20,14,1,8,0,0,11,0,13,7,4,9,2,6,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,21,0,0,0,0,0,5,24,0,22,0,12,17,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0
0,16,12,3,10,0,0,18,0,13,7,5,2,0,6,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4,19,0,0,0,0,0,1,23,0,22,0,0,0,0,0,0,17,0,15,9,0,0,0,0,0,0,0,0
0,21,13,2,9,0,0,12,0,16,8,6,7,1,5,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,17,0,0,0,0,0,4,24,0,22,0,0,0,0,0,0,19,0,18,10,0,0,0,0,0,0,0,0
0,19,15,4,9,0,0,13,0,18,8,3,6,1,7,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2,17,0,0,0,0,0,5,24,0,22,0,0,0,0,0,0,16,0,14,10,0,0,0,0,0,0,0,0
0,22,19,2,11,3,0,14,0,17,10,6,5,1,8,13,0,0,18,0,25,0,0,0,0,9,0,0,0,0,0,0,20,0,0,24,0,0,0,0,29,0,0,0,0,28,0,0,4,26,0,0,0,0,0,7,31,16,27,0,12,0,0,0,0,23,30,21,15,0,0,0,0,0,0,0,0
0,25,17,2,11,6,0,13,0,19,9,3,8,1,10,14,0,0,18,0,23,0,0,0,0,5,0,0,0,0,0,0,15,0,0,21,0,0,0,0,28,0,0,0,0,24,0,0,4,22,0,0,0,0,0,7,30,20,0,0,16,0,0,0,0,27,29,26,12,0,0,0,0,0,0,0,0
0,22,14,2,8,0,0,13,0,17,7,5,0,1,0,12,0,0,11,0,20,0,0,0,0,3,0,0,0,0,0,0,10,0,0,15,21,0,0,0,24,27,0,0,16,23,0,0,4,0,0,0,0,0,0,6,28,18,25,0,0,0,0,0,0,0,26,19,9,0,0,0,0,0,0,0,0
0,19,13,1,9,0,0,17,0,14,7,5,3,0,0,15,0,0,10,0,20,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,22,0,0,0,27,24,0,0,21,23,0,0,4,0,0,0,0,0,0,2,28,12,26,0,11,0,0,0,0,0,25,18,8,0,0,0,0,0,0,0,0
0,25,21,2,13,5,0,17,0,18,11,3,9,1,8,19,14,0,23,0,24,0,0,0,0,10,0,0,0,0,0,0,16,27,0,22,0,0,0,0,33,32,0,0,26,31,0,0,6,28,0,0,0,0,0,7,34,20,29,0,15,0,0,0,0,0,30,4,12,0,0,0,0,0,0,0,0
0,27,16,2,14,5,0,15,0,23,12,4,8,1,11,17,0,0,22,0,26,0,0,0,0,10,0,0,0,0,0,0,21,30,0,24,0,0,0,0,25,34,0,0,28,31,0,0,6,29,20,0,0,0,33,7,36,18,32,0,19,9,0,0,0,0,35,3,13,0,0,0,0,0,0,0,0
0,21,13,1,10,0,0,16,0,17,0,4,8,2,0,14,0,0,15,0,23,0,0,0,0,6,0,0,0,0,0,0,19,0,0,20,25,0,0,0,29,31,0,0,22,24,0,0,5,26,12,0,0,0,30,7,32,18,28,0,0,11,0,0,0,0,27,3,9,0,0,0,0,0,0,0,0
0,23,18,1,10,0,0,15,0,19,0,4,8,2,0,13,0,0,14,0,20,0,0,0,0,7,25,0,0,0,0,0,16,0,0,21,24,0,0,0,29,26,0,0,22,28,0,0,5,0,12,0,0,0,31,6,32,17,27,0,0,11,0,0,0,0,30,3,9,0,0,0,0,0,0,0,0
0,22,13,1,10,0,0,14,0,20,0,5,8,2,0,12,0,0,16,0,21,0,0,0,0,6,0,0,0,0,0,0,19,0,0,18,24,0,0,0,28,27,0,0,23,25,0,0,4,0,17,0,0,0,30,7,31,15,29,0,0,11,0,0,0,0,26,3,9,0,0,0,0,0,0,0,0
0,28,15,1,11,0,0,17,0,20,0,5,9,2,0,12,0,0,13,0,21,0,0,0,0,6,26,0,0,0,0,0,16,0,0,18,23,0,0,0,25,31,0,0,22,24,0,0,4,27,19,0,0,0,32,7,33,14,29,0,0,10,0,0,0,0,30,3,8,0,0,0,0,0,0,0,0
0,22,19,1,12,0,0,16,0,17,10,7,3,0,0,15,0,0,11,0,21,0,0,0,0,6,0,0,0,0,0,0,13,0,0,18,24,0,0,0,30,25,0,0,20,26,0,0,5,27,23,0,0,0,31,2,32,14,29,0,0,9,0,0,0,0,28,4,8,0,0,0,0,0,0,0,0
0,23,20,2,13,0,0,17,0,19,11,6,3,0,0,14,0,0,8,0,22,0,0,0,0,7,26,0,0,0,0,0,12,0,0,18,25,0,0,0,24,29,0,0,21,28,0,0,5,0,16,0,0,0,31,1,32,15,27,0,0,9,0,0,0,0,30,4,10,0,0,0,0,0,0,0,0
0,23,15,1,11,0,0,18,0,16,9,5,4,0,0,17,0,0,12,0,21,0,0,0,0,6,25,0,0,0,0,0,14,0,0,19,24,0,0,0,31,29,0,0,22,27,0,0,7,26,20,0,0,0,32,2,33,13,28,0,0,10,0,0,0,0,30,3,8,0,0,0,0,0,0,0,0
0,22,21,1,11,0,0,13,0,17,9,6,4,0,0,14,0,0,12,0,20,0,0,0,0,5,26,0,0,0,0,0,16,0,0,18,0,0,0,0,31,28,0,0,23,24,0,0,7,25,15,0,0,0,30,2,32,19,27,0,0,10,0,0,0,0,29,3,8,0,0,0,0,0,0,0,0
0,28,19,1,12,0,0,16,0,17,10,6,4,0,0,15,0,0,11,0,22,0,0,0,0,7,24,0,0,0,0,0,13,0,0,18,23,0,0,0,27,29,0,0,21,31,0,0,5,25,20,0,0,0,32,2,33,14,30,0,0,9,0,0,0,0,26,3,8,0,0,0,0,0,0,0,0
0,23,18,1,13,0,0,15,0,20,8,6,4,0,0,16,0,0,11,0,22,0,0,0,0,7,27,0,0,0,0,0,12,0,0,17,24,0,0,0,25,30,0,0,21,29,0,0,5,26,19,0,0,0,32,2,33,14,28,0,0,10,0,0,0,0,31,3,9,0,0,0,0,0,0,0,0
0,20,17,1,14,0,0,16,0,21,10,7,4,0,0,13,0,0,11,0,22,0,0,0,0,5,0,0,0,0,0,0,12,0,0,19,26,0,0,0,24,29,0,0,23,27,0,0,6,25,18,0,0,0,31,2,32,15,28,0,0,8,0,0,0,0,30,3,9,0,0,0,0,0,0,0,0
0,23,20,2,11,0,0,17,0,18,9,7,4,0,0,15,0,0,12,0,21,0,0,0,0,6,0,0,0,0,0,0,14,0,0,16,24,0,0,0,25,28,0,0,22,27,0,0,5,26,19,0,0,0,31,1,32,13,30,0,0,10,0,0,0,0,29,3,8,0,0,0,0,0,0,0,0
0,24,20,1,13,0,0,15,0,18,9,5,4,0,0,12,0,0,11,0,21,0,0,0,0,6,26,0,0,0,0,0,14,0,0,17,23,0,0,0,28,30,0,0,22,31,0,0,7,25,19,0,0,0,32,2,33,16,27,0,0,10,0,0,0,0,29,3,8,0,0,0,0,0,0,0,0
0,27,17,1,11,0,0,15,0,19,10,3,5,0,0,16,0,0,12,0,21,0,0,0,0,6,26,0,0,23,0,0,13,0,0,20,25,0,0,0,28,30,0,0,22,31,0,0,7,24,18,0,0,0,33,2,34,14,29,0,0,9,0,0,0,0,32,4,8,0,0,0,0,0,0,0,0
0,29,16,1,12,0,0,13,0,21,9,7,4,0,0,18,0,0,10,0,20,0,0,0,0,5,25,0,0,0,0,0,14,0,0,19,23,0,0,0,28,24,0,0,22,27,0,0,6,26,17,0,0,0,31,2,33,15,30,0,0,11,0,0,0,0,32,3,8,0,0,0,0,0,0,0,0
0,23,16,1,11,0,0,17,0,20,10,4,5,0,0,15,0,0,12,0,21,0,0,0,0,7,0,0,0,24,0,0,13,0,0,19,26,0,0,0,27,28,0,0,22,31,0,0,6,0,18,0,0,0,29,2,32,14,25,0,0,8,0,0,0,0,30,3,9,0,0,0,0,0,0,0,0
0,23,17,1,14,0,0,20,0,18,11,6,4,0,0,15,0,0,10,0,21,0,0,0,0,5,25,0,0,0,0,0,13,0,0,19,0,0,0,0,30,28,0,0,22,26,0,0,7,24,16,0,0,0,31,2,32,12,29,0,0,9,0,0,0,0,27,3,8,0,0,0,0,0,0,0,0
0,23,18,2,14,0,0,12,0,20,8,5,4,0,0,15,0,0,11,0,22,0,0,0,0,7,0,0,0,29,19,0,13,0,0,0,26,0,0,0,24,30,0,0,21,28,0,0,6,25,17,0,0,0,31,1,33,16,27,0,0,10,0,0,0,0,32,3,9,0,0,0,0,0,0,0,0
0,22,17,1,13,0,0,14,0,18,9,4,6,0,0,15,0,0,11,0,21,0,0,0,0,7,27,0,0,25,19,0,12,0,0,0,24,0,0,0,29,31,0,0,23,30,0,0,5,26,20,0,0,0,33,2,34,16,28,0,0,10,0,0,0,0,32,3,8,0,0,0,0,0,0,0,0
0,26,17,1,14,0,0,13,0,21,10,4,6,0,0,16,0,0,11,0,22,0,0,0,0,5,0,0,0,24,18,0,12,0,0,0,23,0,0,0,25,31,0,0,19,29,0,0,7,27,15,0,0,0,32,2,33,20,28,0,0,9,0,0,0,0,30,3,8,0,0,0,0,0,0,0,0
0,29,20,1,13,0,0,12,0,19,11,4,5,0,0,16,0,0,10,0,22,0,0,0,0,6,0,0,0,26,18,0,15,0,0,0,24,0,0,0,30,31,33,0,23,28,0,0,7,27,17,0,0,0,34,2,35,21,32,0,14,8,0,0,0,0,25,3,9,0,0,0,0,0,0,0,0
0,28,20,1,13,0,0,12,0,19,11,3,5,0,0,16,0,0,10,0,23,0,0,0,0,6,0,0,0,25,17,0,15,0,0,0,24,0,0,0,29,32,26,0,21,33,0,0,7,0,18,0,0,0,31,2,34,22,30,0,14,9,0,0,0,0,27,4,8,0,0,0,0,0,0,0,0
0,27,18,1,14,0,0,10,0,19,12,4,5,0,0,17,0,0,11,0,23,0,0,0,0,6,0,0,0,25,16,0,15,0,0,0,24,0,0,0,30,32,26,0,22,33,0,0,7,28,21,0,0,0,34,2,35,20,31,0,13,8,0,0,0,0,29,3,9,0,0,0,0,0,0,0,0
0,23,19,1,12,0,0,14,0,22,8,5,4,0,0,16,0,0,11,0,20,0,0,0,0,6,28,0,0,28,18,0,15,0,0,0,25,0,0,0,26,32,31,0,24,30,0,0,7,28,17,0,0,0,35,2,36,21,34,0,13,9,0,0,0,0,33,3,10,0,0,0,0,0,0,0,0
0,29,18,1,14,0,0,13,0,19,12,4,6,0,0,17,0,0,10,0,22,0,0,0,0,5,26,0,0,31,20,0,15,0,0,0,24,0,0,0,25,34,32,0,23,30,0,0,7,27,16,0,0,0,33,2,36,21,28,0,11,8,0,0,0,0,35,3,9,0,0,0,0,0,0,0,0
0,21,19,1,15,0,0,12,0,25,11,4,5,0,0,16,0,0,10,0,20,0,0,0,0,6,0,0,0,0,17,0,14,0,0,0,24,0,0,0,27,26,28,0,23,29,0,0,8,31,18,0,0,0,32,2,34,22,33,0,13,9,0,0,0,0,30,3,7,0,0,0,0,0,0,0,0
0,21,20,1,14,0,0,12,0,18,11,4,6,0,0,16,0,0,9,0,24,0,0,0,0,5,0,0,0,0,19,0,15,0,0,0,25,0,0,0,27,33,30,0,22,26,0,0,7,28,17,0,0,0,32,2,34,23,31,0,13,8,0,0,0,0,29,3,10,0,0,0,0,0,0,0,0
0,23,17,2,14,0,0,18,0,22,11,3,5,0,0,13,0,0,10,0,20,0,0,0,0,7,28,0,0,0,16,0,15,0,0,0,27,0,0,0,31,29,30,0,24,32,0,0,6,25,19,0,0,0,34,1,35,21,33,0,12,9,0,0,0,0,26,4,8,0,0,0,0,0,0,0,0
0,23,24,1,13,0,0,16,0,22,10,3,5,0,0,14,0,0,11,0,19,0,0,0,0,6,0,0,0,0,18,0,15,0,0,0,25,0,0,0,30,31,28,0,21,27,0,0,9,26,17,0,0,0,32,2,34,20,33,0,12,7,0,0,0,0,29,4,8,0,0,0,0,0,0,0,0
0,24,18,1,12,0,0,14,0,17,10,3,5,0,0,16,0,0,11,0,23,0,0,0,0,6,0,0,0,29,20,0,15,0,0,0,25,0,0,0,31,30,28,0,21,32,0,0,7,26,19,0,0,0,34,2,35,22,27,0,13,8,0,0,0,0,33,4,9,0,0,0,0,0,0,0,0
0,25,19,1,12,0,0,15,0,21,11,3,5,0,0,18,0,0,9,0,20,0,0,0,0,6,0,0,0,0,17,0,14,0,0,0,24,0,0,0,26,30,27,0,23,28,0,0,7,0,16,0,0,0,32,2,33,22,29,0,13,10,0,0,0,0,31,4,8,0,0,0,0,0,0,0,0
0,25,16,1,11,0,0,17,0,20,12,3,6,0,0,14,0,0,10,0,22,0,0,0,0,5,0,0,0,0,19,0,15,0,0,0,23,0,0,0,26,28,27,0,24,31,0,0,7,0,18,0,0,0,32,2,33,21,29,0,13,8,0,0,0,0,30,4,9,0,0,0,0,0,0,0,0
0,25,17,1,15,0,0,16,0,22,10,5,4,0,0,13,0,0,11,0,23,0,0,0,0,6,0,0,0,27,19,0,14,0,0,0,28,0,0,0,24,33,26,0,20,31,0,0,7,0,18,0,0,0,32,2,34,21,30,0,12,8,0,0,0,0,29,3,9,0,0,0,0,0,0,0,0
0,25,18,1,13,0,0,15,0,19,10,4,5,0,0,14,0,0,11,0,23,0,0,0,0,6,0,0,0,27,20,0,16,0,0,0,24,0,0,0,26,32,30,0,22,34,0,0,7,28,17,0,0,0,29,2,35,21,31,0,12,8,0,0,0,0,33,3,9,0,0,0,0,0,0,0,0
0,27,20,1,12,0,0,13,0,22,11,3,5,0,7,16,0,0,19,0,23,0,0,0,0,6,31,0,0,0,17,0,15,0,0,0,25,0,0,0,29,26,28,0,18,30,0,0,8,0,21,0,0,0,34,2,35,24,33,0,14,10,0,0,0,0,32,4,9,0,0,0,0,0,0,0,0
0,27,22,1,14,0,0,16,0,24,10,3,6,0,7,17,0,0,15,0,23,0,0,0,0,5,0,0,0,0,18,0,13,0,0,0,25,0,0,0,26,34,31,0,20,32,0,0,8,28,19,0,0,0,30,2,35,21,33,0,12,9,0,0,0,0,29,4,11,0,0,0,0,0,0,0,0
0,25,18,1,13,0,0,19,0,24,11,3,5,0,6,16,0,0,14,0,23,0,0,0,0,7,0,0,0,0,20,0,17,0,0,0,26,0,0,0,31,33,27,0,22,29,0,0,8,0,15,0,0,0,32,2,34,21,30,0,12,9,0,0,0,0,28,4,10,0,0,0,0,0,0,0,0
0,25,22,1,13,0,0,16,0,23,10,4,5,0,6,18,0,0,14,0,24,0,0,0,0,7,0,0,0,0,15,0,17,0,0,0,26,0,0,0,33,27,29,0,21,28,0,0,8,31,19,0,0,0,34,2,35,20,30,0,12,11,0,0,0,0,32,3,9,0,0,0,0,0,0,0,0
0,26,20,1,13,0,0,14,0,19,9,3,6,0,7,15,0,0,17,0,23,0,0,0,0,5,0,0,0,27,21,0,16,0,0,0,25,0,0,0,28,30,29,0,22,34,0,0,8,0,18,0,0,0,31,2,35,24,33,0,12,10,0,0,0,0,32,4,11,0,0,0,0,0,0,0,0
0,29,20,1,15,0,0,12,0,25,10,3,6,0,8,14,0,0,19,0,22,0,0,0,0,5,0,0,0,28,18,0,17,0,0,0,24,0,0,0,27,34,26,0,23,31,0,0,7,0,16,0,0,0,33,2,35,21,30,0,13,9,0,0,0,0,32,4,11,0,0,0,0,0,0,0,0
0,29,17,1,13,0,0,16,0,23,10,3,7,0,6,14,0,0,15,0,24,0,0,0,0,5,0,0,0,0,19,0,18,0,0,0,25,0,0,0,31,32,30,0,22,26,0,0,8,27,20,0,0,0,34,2,35,21,28,0,12,9,0,0,0,0,33,4,11,0,0,0,0,0,0,0,0
0,25,20,1,12,0,0,13,0,24,11,3,5,0,7,18,0,0,17,0,23,0,0,0,0,6,0,0,0,0,16,0,15,0,0,0,26,0,0,0,29,32,28,0,21,30,0,0,8,27,19,0,0,0,34,2,35,22,33,0,14,9,0,0,0,0,31,4,10,0,0,0,0,0,0,0,0
0,25,19,2,14,0,0,12,0,21,11,3,7,0,5,15,0,0,18,0,24,0,0,0,0,6,0,0,0,0,22,0,16,0,0,0,26,0,0,0,27,30,33,0,20,31,0,0,8,0,17,0,0,0,28,1,34,23,32,0,13,10,0,0,0,0,29,4,9,0,0,0,0,0,0,0,0
0,26,14,2,15,0,0,12,0,21,11,3,6,0,5,18,0,0,16,0,22,0,0,0,0,7,0,0,0,35,19,0,13,30,0,0,23,0,0,0,24,28,31,0,27,25,0,0,8,33,17,0,0,0,32,1,36,20,29,0,0,10,0,0,0,0,34,4,9,0,0,0,0,0,0,0,0
0,24,19,2,12,0,0,17,0,21,11,3,8,0,5,15,0,0,14,0,22,0,0,0,0,6,0,0,0,28.5,18,0,13,26,0,0,28.5,0,0,0,25,35,32,0,23,30,0,0,7,27,16,0,0,0,33,1,36,20,31,0,0,9,0,0,0,0,34,4,10,0,0,0,0,0,0,0,0
0,26,16,2,17,0,0,13,0,20,11,3,9,0,5,14,0,0,15,0,22,0,0,0,0,6,0,0,0,0,21,0,12,0,0,0,24,0,0,0,25,27,30,0,23,28,0,0,7,0,18,0,0,0,32,1,33,19,29,0,0,10,0,0,0,0,31,4,8,0,0,0,0,0,0,0,0
0,23,19,2,15,0,0,12,0,21,11,3,5,0,6,18,0,0,14,0,22,0,0,0,0,8,26.5,0,0,0,16,0,13,26.5,0,0,25,0,0,0,29,30,33,0,24,32,0,0,7,0,17,0,0,0,34,1,35,20,31,0,0,9,0,0,0,0,28,4,10,0,0,0,0,0,0,0,0
0,24,19,1,18,0,0,12,0,21,10,3,7,0,8,16,0,0,14,0,22,0,0,0,0,5,0,0,0,26,20,0,13,0,0,0,25,0,0,0,28,33,31,0,23,32,0,0,6,0,15,0,0,0,27,2,34,17,29,0,0,9,0,0,0,0,30,4,11,0,0,0,0,0,0,0,0
0,25,20,2,16,0,0,13,0,21,11,3,9,0,8,14,0,0,17,0,22,0,0,0,0,5,26.5,0,0,0,18,0,12,24,0,0,26.5,0,0,0,28,29,30,0,23,33,0,0,7,0,15,0,0,0,34,1,35,19,31,0,0,6,0,0,0,0,32,4,10,0,0,0,0,0,0,0,0
0,24,19,1,18,0,0,13,0,21,10,4,9,0,6,16,0,0,15,0,23,0,0,0,0,5,0,0,0,0,17,0,12,26.5,0,0,26.5,0,0,0,25,28,29,0,22,32,0,0,7,0,14,0,0,0,33,2,34,20,30,0,0,8,0,0,0,0,31,3,11,0,0,0,0,0,0,0,0
0,23,18,2,13,0,0,14,0,22,11,3,8,0,5,15,0,0,17,0,21,0,0,0,0,6,0,0,0,0,19,0,12,25,0,0,26,0,0,0,27,34,30,0,24,29,0,0,7,28,16,0,0,0,33,1,35,20,32,0,0,9,0,0,0,0,31,4,10,0,0,0,0,0,0,0,0
0,24,22,2,14,0,0,12,0,21,9,3,10,0,5,15,0,0,19,0,23,0,0,0,0,6,0,0,0,0,17,0,13,27,0,0,26,0,0,0,25,31,30,0,20,28,0,0,7,0,16,0,0,0,33,1,34,18,32,0,0,8,0,0,0,0,29,4,11,0,0,0,0,0,0,0,0
0,27,18,2,0,6,0,14,0,19,11,4,8,0,5,15,0,0,13,0,21,0,0,0,0,0,0,0,0,0,20,0,12,26,0,0,23,0,0,0,29,31,25,0,22,32,0,0,7,0,17,0,0,0,30,1,33,16,24,0,0,9,0,0,0,0,28,3,10,0,0,0,0,0,0,0,0
0,23,19,2,0,5,0,15,0,21,11,4,8,0,6,14,0,0,13,0,20,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,27,0,0,0,26,32,25,0,22,24,0,0,7,30,16,0,0,0,31,1,33,17,29,0,0,9,0,0,0,0,28,3,10,0,0,0,0,0,0,0,0
0,20,19,2,0,5,0,15,0,22,12,4,11,0,6,14,0,0,13,0,21,0,0,0,0,0,0,0,0,0,17,0,10,0,0,0,26,0,0,0,27,29,25,0,23,32,0,0,8,24,16,0,0,0,30,1,33,18,31,0,0,7,0,0,0,0,28,3,9,0,0,0,0,0,0,0,0
0,21,16,2,0,5,0,17,0,23,9,4,12,0,6,13,0,0,14,0,20,0,0,0,0,0,0,0,0,0,19,0,10,26,0,0,27,0,0,0,24,29,28,0,22,30,0,0,7,32,15,0,0,0,33,1,34,18,25,0,0,8,0,0,0,0,31,3,11,0,0,0,0,0,0,0,0
0,23,19,2,0,5,0,15,0,20,10,3,11,0,6,13,0,0,14,0,21,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,27,0,0,0,25,28,26,0,22,31,0,0,7,0,17,0,0,0,29,1,32,18,24,0,0,8,0,0,0,0,30,4,9,0,0,0,0,0,0,0,0
0,19,17,2,0,6,0,18,0,22,9,3,11,0,5,15,0,0,14,0,20,0,0,0,0,0,0,0,0,0,21,0,12,24,0,0,25,0,0,0,28,30,29,0,26,32,0,0,8,0,13,0,0,0,31,1,33,16,27,0,0,7,0,0,0,0,23,4,10,0,0,0,0,0,0,0,0
0,24,18,2,0,5,0,15,0,21,9,4,12,0,6,16,0,0,13,0,22,0,0,0,0,0,29.5,0,0,29.5,19,0,11,28,0,0,0,0,0,0,31,25,33,0,20,27,0,0,7,26,14,0,0,0,34,1,35,17,23,0,0,8,0,0,0,0,32,3,10,0,0,0,0,0,0,0,0
0,20,16,2,0,7,0,17,0,23,11,4,12,0,5,15,0,0,13,0,21,0,0,0,0,0,0,0,0,0,19,0,10,0,0,0,26,0,0,0,28,32,30,0,22,29,0,0,8,25,14,0,0,0,31,1,33,18,27,0,0,6,0,0,0,0,24,3,9,0,0,0,0,0,0,0,0
0,23,21,2,0,6,0,16,0,19,12,4,11,0,5,14,0,0,13,0,22,0,0,0,0,0,0,0,0,30,17,0,10,0,0,0,28,0,0,0,26,32,27,0,18,29,0,0,7,24,15,0,0,0,33,1,34,20,25,0,0,8,0,0,0,0,31,3,9,0,0,0,0,0,0,0,0
0,23,17,2,0,6,0,15,0,22,12,3,10,0,5,13,0,0,16,0,21,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,25,0,0,0,24,28,30,0,20,32,0,0,8,31,14,0,0,0,26,1,33,18,27,0,0,7,0,0,0,0,29,4,9,0,0,0,0,0,0,0,0
0,21,18,2,0,6,0,16,0,19,12,3,8,0,7,14,0,0,13,0,22,0,0,0,0,0,26,0,0,0,20,0,11,24,0,0,0,0,0,0,29,32,28,0,23,25,0,0,9,0,15,0,0,0,31,1,33,17,27,0,0,5,0,0,0,0,30,4,10,0,0,0,0,0,0,0,0
0,23,20,2,18,0,0,16,0,22,9,1,11,0,5,14,0,0,13,0,21,0,0,0,0,6,27,0,0,29,17,0,12,24,0,0,29,0,0,0,34,32,26,0,25,35,0,0,7,29,19,0,0,0,36,3,37,15,33,0,0,8,0,0,0,0,31,4,10,0,0,0,0,0,0,0,0
